Year,Candidate,Party,State,Votes,Pct
1920,"Debs, Eugene",Socialist,Missouri,20242,1.5187575030012004
1916,Total,Total,Missouri,786769,100.0
1916,"Wilson, Woodrow",Democratic,Missouri,398032,50.590707056327844
1916,"Hughes, Charles",Republican,Missouri,369339,46.94376621346291
1916,"Benson, Allan",Socialist,Missouri,14612,1.8572160316433413
1912,Total,Total,Missouri,698566,100.0
1912,"Wilson, Woodrow",Democratic,Missouri,330746,47.34642109693286
1912,"Taft, William",Republican,Missouri,207821,29.749658586303944
1912,"Roosevelt, Theodore ""Teddy""","Progressive ""Bull Moose""",Missouri,124375,17.804330585800052
1912,"Debs, Eugene",Socialist,Missouri,28466,4.07491919160108
1908,Total,Total,Missouri,715927,100.0
1908,"Bryan, William",Democratic,Missouri,346574,48.40912551139991
1908,"Taft, William",Republican,Missouri,347203,48.49698363101266
1908,"Debs, Eugene",Socialist,Missouri,15431,2.1553873509449986
1904,Total,Total,Missouri,643861,100.0
1904,"Parker, Alton",Democratic,Missouri,296312,46.02111325270516
1904,"Roosevelt, Theodore (Teddy)",Democratic,Missouri,321449,49.92521677815553
1904,"Debs, Eugene",Socialist,Missouri,13009,2.0204671505185123
1900,Total,Total,Missouri,683656,100.0
1900,"Bryan, William",Democratic,Missouri,351922,51.476473548100216
1900,"McKinley, William",Republican,Missouri,314092,45.94298887159624
1896,Total,Total,Missouri,673906,100.0
1896,"Bryan, William",Democratic,Missouri,363667,53.964054333987235
1896,"McKinley, William",Republican,Missouri,304940,45.249634221983484
1892,Total,Total,Missouri,541583,100.0
1892,"Cleveland, Grover",Democratic,Missouri,268400,49.558424101199634
1892,"Harrison, Benjamin",Republican,Missouri,227646,42.03344639695116
1892,"Weaver, James",Populist,Missouri,41204,7.6080674614971295
1888,Total,Total,Missouri,521360,100.0
1888,"Cleveland, Grover",Democratic,Missouri,261943,50.242251035752645
1888,"Harrison, Benjamin",Republican,Missouri,236252,45.31456191499156
1884,Total,Total,Missouri,441268,100.0
1884,"Cleveland, Grover",Democratic,Missouri,236023,53.48744980374738
1884,"Blaine, James",Republican,Missouri,203081,46.02214527226085
1880,Total,Total,Missouri,397289,100.0
1880,"Hancock, Winfield",Democratic,Missouri,208600,52.505858455683395
1880,"Garfield, James",Republican,Missouri,153647,38.673862100385364
1880,"Weaver, James",Greenback,Missouri,35042,8.820279443931245
1876,Total,Total,Missouri,350610,100.0
1876,"Tilden, Samuel",Democratic,Missouri,202086,57.63840164285103
1876,"Hayes, Rutherford",Republican,Missouri,145027,41.36419383360429
1872,Total,Total,Missouri,273059,100.0
1872,"Greeley, Horace",Liberal Republican/Democratic,Missouri,151434,55.458344167377746
1872,"Grant, Ulysses",Republican,Missouri,119196,43.65210449023837
1868,Total,Total,Missouri,152488,100.0
1868,"Seymour, Horatio",Democratic,Missouri,65628,43.038140706153925
1868,"Grant, Ulysses",Republican,Missouri,86860,56.961859293846075
1864,Total,Total,Missouri,104346,100.0
1864,"McClellan, George",Democratic,Missouri,31596,30.28002990052326
1864,"Lincoln, Abraham",National Union (Republican),Missouri,72750,69.71997009947674
1860,Total,Total,Missouri,165563,100.0
1860,"Douglas, Stephen",(Northern) Democratic,Missouri,58801,35.51578553179152
1860,"Lincoln, Abraham",Republican,Missouri,17028,10.28490665184854
1860,"Breckinridge, John",Southern Democratic,Missouri,31362,18.942638149828163
1860,"Bell, John",Constitutional Union,Missouri,58372,35.25666966653177
1856,Total,Total,Missouri,106486,100.0
1856,"Buchanan, James",Democratic,Missouri,57964,54.43344665026388
1856,"Fremont, John",Republican,Missouri,0,0.0
1856,"Fillmore, Millard","Fillmore, Millard",Missouri,48522,45.56655334973612
1852,Total,Total,Missouri,68801,100.0
1852,"Pierce, Franklin",Democratic,Missouri,38817,56.419238092469584
1852,"Scott, Winfield",Whig,Missouri,29984,43.580761907530416
1852,"Hale, John",Free Soil,Missouri,0,0.0
1848,Total,Total,Missouri,72748,100.0
1848,"Cass, Lewis",Democratic,Missouri,40077,55.090174300324406
1848,"Taylor, Zachary",Whig,Missouri,32671,44.909825699675594
1848,"Van Buren, Martin",Free Soil,Missouri,0,0.0
1844,Total,Total,Missouri,72522,100.0
1844,"Polk, James",Democratic,Missouri,41322,56.97857201952511
1844,"Clay, Henry",Whig,Missouri,31200,43.02142798047489
1844,"Birney, James",Liberty,Missouri,0,0.0
1840,Total,Total,Missouri,52923,100.0
1840,"Van Buren, Martin",Democratic,Missouri,29969,56.62755323772273
1840,"Harrison, William",Whig,Missouri,22954,43.37244676227727
1836,Total,Total,Missouri,18332,100.0
1836,"Van Buren, Martin",Democratic,Missouri,10995,59.97708924285403
1836,"Harrison, William",Whig,Missouri,0,0.0
1836,"White, Hugh",Whig,Missouri,7337,40.02291075714597
1836,"Webster, Daniel",Whig,Missouri,0,0.0
1832,Total,Total,Missouri,5192,100.0
1832,"Jackson, Andrew",Democratic,Missouri,5192,100.0
1832,"Clay, Henry",National Republican,Missouri,0,0.0
1832,"Wirt, William",Anti-Masonic,Missouri,0,0.0
1828,Total,Total,Missouri,11654,100.0
1828,"Jackson, Andrew",Democratic,Missouri,8232,70.63669126480178
1828,"Adams, John Quincy",National Republican,Missouri,3422,29.363308735198217
2016,Total,Total,Montana,501822,100.0
2016,"Clinton, Hillary",Democratic,Montana,177709,35.41275591743686
2016,"Trump, Donald",Republican,Montana,279240,55.64522878630271
2016,"Johnson, Gary",Libertarian,Montana,28037,5.587040823240113
2012,Total,Total,Montana,484484,100.0
2012,"Obama, Barack",Democratic,Montana,201839,41.66061211515757
2012,"Romney, Mitt",Republican,Montana,267928,55.30172307031811
2008,Total,Total,Montana,492750,100.0
2008,"Obama, Barack",Democratic,Montana,232159,47.114967021816334
2008,"McCain, John",Republican,Montana,243882,49.49406392694064
2004,Total,Total,Montana,450445,100.0
2004,"Kerry, John",Democratic,Montana,173710,38.56408662544817
2004,"Bush, George W.",Republican,Montana,266063,59.06670070707855
2000,Total,Total,Montana,410997,100.0
2000,"Gore, Al",Democratic,Montana,137126,33.364233802193205
2000,"Bush, George W.",Republican,Montana,240178,58.43789614036112
2000,"Nader, Ralph",Green,Montana,24437,5.945785492351526
1996,Total,Total,Montana,407261,100.0
1996,"Clinton, Bill",Democratic,Montana,167922,41.23203547602152
1996,"Dole, Bob",Republican,Montana,179652,44.11225233940888
1996,"Perot, Ross",Reform,Montana,55229,13.561082450811641
1992,Total,Total,Montana,410611,100.0
1992,"Clinton, Bill",Democratic,Montana,154507,37.628558416603546
1992,"Bush, George H.W.",Republican,Montana,144207,35.120101507266
1992,"Perot, Ross",Independent,Montana,107225,26.113523505215397
1988,Total,Total,Montana,365674,100.0
1988,"Dukakis, Michael",Democratic,Montana,168936,46.19852655644098
1988,"Bush, George H.W.",Republican,Montana,190412,52.07151725307241
1984,Total,Total,Montana,384377,100.0
1984,"Mondale, Walter",Democratic,Montana,146742,38.1765818454278
1984,"Reagan, Ronald",Republican,Montana,232450,60.47448208399566
1980,Total,Total,Montana,363952,100.0
1980,"Carter, Jimmy",Democratic,Montana,118032,32.43065019563019
1980,"Reagan, Ronald",Republican,Montana,206814,56.82452631116191
1980,"Anderson, John",Independent,Montana,29281,8.045291686815844
1976,Total,Total,Montana,328734,100.0
1976,"Carter, Jimmy",Democratic,Montana,149259,45.40418697183741
1976,"Ford, Gerald",Republican,Montana,173703,52.839986128602455
1972,Total,Total,Montana,317603,100.0
1972,"McGovern, George",Democratic,Montana,120197,37.845045544280126
1972,"Nixon, Richard",Republican,Montana,183976,57.926404977282964
1968,Total,Total,Montana,274404,100.0
1968,"Humphrey, Hubert",Democratic,Montana,114117,41.58722176061573
1968,"Nixon, Richard",Republican,Montana,138835,50.5951079430329
1968,"Wallace, George",American Independent,Montana,20015,7.293989883529394
1964,Total,Total,Montana,278628,100.0
1964,"Johnson, Lyndon (LBJ)",Democratic,Montana,164246,58.948131558924445
1964,"Goldwater, Barry",Republican,Montana,113032,40.56735145067976
1960,Total,Total,Montana,277579,100.0
1960,"Kennedy, Jack (JFK)",Democratic,Montana,134891,48.59553496482083
1960,"Nixon, Richard",Republican,Montana,141841,51.0993266781709
1960,"Other (Unpledge Democratic, etc.)","Other (Unpledge Democratic, etc.)",Montana,847,0.30513835700827513
1956,Total,Total,Montana,271171,100.0
1956,"Stevenson, Adlai",Democratic,Montana,116238,42.86520313750364
1956,"Eisenhower, Dwight",Republican,Montana,154933,57.13479686249636
1956,"Other (Unpledged Democratic, etc.)","Other (Unpledged Democratic, etc.)",Montana,0,0.0
1952,Total,Total,Montana,265037,100.0
1952,"Stevenson, Adlai",Democratic,Montana,106213,40.074782011568196
1952,"Eisenhower, Dwight",Republican,Montana,157394,59.3856706799428
1948,Total,Total,Montana,224278,100.0
1948,"Truman, Harry",Democratic,Montana,119071,53.09080694495225
1948,"Dewey, Thomas",Republican,Montana,96770,43.14734392138328
1948,"Thurmond, Strom","States' Rights ""Dixiecrat""",Montana,0,0.0
1948,"Wallace, Henry",Progressive,Montana,7313,3.2606853993704243
1944,Total,Total,Montana,207355,100.0
1944,"Roosevelt, Franklin (FDR)",Democratic,Montana,112556,54.28178727303417
1944,"Dewey, Thomas",Republican,Montana,93163,44.92922765305877
1940,Total,Total,Montana,247873,100.0
1940,"Roosevelt, Franklin (FDR)",Democratic,Montana,145698,58.77929423535439
1940,"Wilkie, Wendell",Republican,Montana,99579,40.173395246759426
1936,Total,Total,Montana,230512,100.0
1936,"Roosevelt, Franklin (FDR)",Democratic,Montana,159690,69.27621989310752
1936,"Landon, Alf",Republican,Montana,63598,27.589886860553896
1932,Total,Total,Montana,216479,100.0
1932,"Roosevelt, Franklin (FDR)",Democratic,Montana,127286,58.79831300033722
1932,"Hoover, Herbert",Republican,Montana,78078,36.06723977845426
1932,"Thomas, Norman",Socialist,Montana,7891,3.645157266986636
1928,Total,Total,Montana,194108,100.0
1928,"Smith, Al",Democratic,Montana,78578,40.4815875698065
1928,"Hoover, Herbert",Republican,Montana,113300,58.369567457291815
1924,Total,Total,Montana,174423,100.0
1924,"Davis, John",Democratic,Montana,33805,19.38104493100107
1924,"Coolidge, Calvin",Republican,Montana,74138,42.50471554783486
1924,"LaFollette, Robert",Progressive,Montana,66123,37.90956467897009
1920,Total,Total,Montana,179006,100.0
1920,"Cox, John",Democratic,Montana,57372,32.05032233556417
1920,"Harding, Warren",Republican,Montana,109430,61.13202909399685
1920,"Debs, Eugene",Socialist,Montana,0,0.0
1916,Total,Total,Montana,177679,100.0
1916,"Wilson, Woodrow",Democratic,Montana,101063,56.87954119507651
1916,"Hughes, Charles",Republican,Montana,66750,37.56774858030493
1916,"Benson, Allan",Socialist,Montana,9564,5.38274078534886
1912,Total,Total,Montana,79826,100.0
1912,"Wilson, Woodrow",Democratic,Montana,27941,35.00238017688473
1912,"Taft, William",Republican,Montana,18512,23.190439205271467
1912,"Roosevelt, Theodore ""Teddy""","Progressive ""Bull Moose""",Montana,22456,28.13118532808859
1912,"Debs, Eugene",Socialist,Montana,10885,13.635908100117756
1908,Total,Total,Montana,68822,100.0
1908,"Bryan, William",Democratic,Montana,29326,42.61137426985557
1908,"Taft, William",Republican,Montana,32333,46.98061666327628
1908,"Debs, Eugene",Socialist,Montana,5855,8.507454011798552
1904,Total,Total,Montana,64444,100.0
1904,"Parker, Alton",Democratic,Montana,21773,33.785922661535594
1904,"Roosevelt, Theodore (Teddy)",Democratic,Montana,34932,54.205201415182174
1904,"Debs, Eugene",Socialist,Montana,5676,8.807646949289305
1900,Total,Total,Montana,63856,100.0
1900,"Bryan, William",Democratic,Montana,37311,58.42990478576798
1900,"McKinley, William",Republican,Montana,25409,39.79109245803057
1896,Total,Total,Montana,53330,100.0
1896,"Bryan, William",Democratic,Montana,42628,79.93249578098632
1896,"McKinley, William",Republican,Montana,10509,19.705606600412526
1892,Total,Total,Montana,44461,100.0
1892,"Cleveland, Grover",Democratic,Montana,17690,39.78767908953915
1892,"Harrison, Benjamin",Republican,Montana,18871,42.443939632486895
1892,"Weaver, James",Populist,Montana,7338,16.50435212883201
1888,Total,Total,Montana,0,0
1888,"Cleveland, Grover",Democratic,Montana,0,0
1888,"Harrison, Benjamin",Republican,Montana,0,0
1884,Total,Total,Montana,0,0
1884,"Cleveland, Grover",Democratic,Montana,0,0
1884,"Blaine, James",Republican,Montana,0,0
1880,Total,Total,Montana,0,0
1880,"Hancock, Winfield",Democratic,Montana,0,0
1880,"Garfield, James",Republican,Montana,0,0
1880,"Weaver, James",Greenback,Montana,0,0
1876,Total,Total,Montana,0,0
1876,"Tilden, Samuel",Democratic,Montana,0,0
1876,"Hayes, Rutherford",Republican,Montana,0,0
1872,Total,Total,Montana,0,0
1872,"Greeley, Horace",Liberal Republican/Democratic,Montana,0,0
1872,"Grant, Ulysses",Republican,Montana,0,0
1868,Total,Total,Montana,0,0
1868,"Seymour, Horatio",Democratic,Montana,0,0
1868,"Grant, Ulysses",Republican,Montana,0,0
1864,Total,Total,Montana,0,0
1864,"McClellan, George",Democratic,Montana,0,0
1864,"Lincoln, Abraham",National Union (Republican),Montana,0,0
1860,Total,Total,Montana,0,0
1860,"Douglas, Stephen",(Northern) Democratic,Montana,0,0
1860,"Lincoln, Abraham",Republican,Montana,0,0
1860,"Breckinridge, John",Southern Democratic,Montana,0,0
1860,"Bell, John",Constitutional Union,Montana,0,0
1856,Total,Total,Montana,0,0
1856,"Buchanan, James",Democratic,Montana,0,0
1856,"Fremont, John",Republican,Montana,0,0
1856,"Fillmore, Millard","Fillmore, Millard",Montana,0,0
1852,Total,Total,Montana,0,0
1852,"Pierce, Franklin",Democratic,Montana,0,0
1852,"Scott, Winfield",Whig,Montana,0,0
1852,"Hale, John",Free Soil,Montana,0,0
1848,Total,Total,Montana,0,0
1848,"Cass, Lewis",Democratic,Montana,0,0
1848,"Taylor, Zachary",Whig,Montana,0,0
1848,"Van Buren, Martin",Free Soil,Montana,0,0
1844,Total,Total,Montana,0,0
1844,"Polk, James",Democratic,Montana,0,0
1844,"Clay, Henry",Whig,Montana,0,0
1844,"Birney, James",Liberty,Montana,0,0
1840,Total,Total,Montana,0,0
1840,"Van Buren, Martin",Democratic,Montana,0,0
1840,"Harrison, William",Whig,Montana,0,0
1836,Total,Total,Montana,0,0
1836,"Van Buren, Martin",Democratic,Montana,0,0
1836,"Harrison, William",Whig,Montana,0,0
1836,"White, Hugh",Whig,Montana,0,0
1836,"Webster, Daniel",Whig,Montana,0,0
1832,Total,Total,Montana,0,0
1832,"Jackson, Andrew",Democratic,Montana,0,0
1832,"Clay, Henry",National Republican,Montana,0,0
1832,"Wirt, William",Anti-Masonic,Montana,0,0
1828,Total,Total,Montana,0,0
1828,"Jackson, Andrew",Democratic,Montana,0,0
1828,"Adams, John Quincy",National Republican,Montana,0,0
2016,Total,Total,Nebraska,844227,100.0
2016,"Clinton, Hillary",Democratic,Nebraska,284494,33.69875637713553
2016,"Trump, Donald",Republican,Nebraska,495961,58.74735112712576
2016,"Johnson, Gary",Libertarian,Nebraska,38946,4.613214218450724
2012,Total,Total,Nebraska,794379,100.0
2012,"Obama, Barack",Democratic,Nebraska,302081,38.02731441792897
2012,"Romney, Mitt",Republican,Nebraska,475064,59.80319217904804
2008,Total,Total,Nebraska,801281,100.0
2008,"Obama, Barack",Democratic,Nebraska,333319,41.5982657769247
2008,"McCain, John",Republican,Nebraska,452979,56.53185336979162
2004,Total,Total,Nebraska,778186,100.0
2004,"Kerry, John",Democratic,Nebraska,254328,32.682160820163816
2004,"Bush, George W.",Republican,Nebraska,512814,65.89864119889076
2000,Total,Total,Nebraska,697019,100.0
2000,"Gore, Al",Democratic,Nebraska,231780,33.25303901328371
2000,"Bush, George W.",Republican,Nebraska,433862,62.245362034607375
2000,"Nader, Ralph",Green,Nebraska,24540,3.5207074699541905
1996,Total,Total,Nebraska,677415,100.0
1996,"Clinton, Bill",Democratic,Nebraska,236761,34.95065801613487
1996,"Dole, Bob",Republican,Nebraska,363467,53.65499730593506
1996,"Perot, Ross",Reform,Nebraska,71278,10.522058117992664
1992,Total,Total,Nebraska,739283,100.0
1992,"Clinton, Bill",Democratic,Nebraska,217344,29.39929634524262
1992,"Bush, George H.W.",Republican,Nebraska,344346,46.57837391093803
1992,"Perot, Ross",Independent,Nebraska,174687,23.62924617501011
1988,Total,Total,Nebraska,662372,100.0
1988,"Dukakis, Michael",Democratic,Nebraska,259646,39.19942268091042
1988,"Bush, George H.W.",Republican,Nebraska,398447,60.15456571231876
1984,Total,Total,Nebraska,652090,100.0
1984,"Mondale, Walter",Democratic,Nebraska,187866,28.809826864389883
1984,"Reagan, Ronald",Republican,Nebraska,460054,70.55069085555675
1980,Total,Total,Nebraska,640854,100.0
1980,"Carter, Jimmy",Democratic,Nebraska,166851,26.035727326348905
1980,"Reagan, Ronald",Republican,Nebraska,419937,65.5277177016918
1980,"Anderson, John",Independent,Nebraska,44993,7.020787886164399
1976,Total,Total,Nebraska,607668,100.0
1976,"Carter, Jimmy",Democratic,Nebraska,233692,38.45718385697453
1976,"Ford, Gerald",Republican,Nebraska,359705,59.1943297985084
1972,Total,Total,Nebraska,576289,100.0
1972,"McGovern, George",Democratic,Nebraska,169991,29.497526414698182
1972,"Nixon, Richard",Republican,Nebraska,406298,70.50247358530181
1968,Total,Total,Nebraska,536851,100.0
1968,"Humphrey, Hubert",Democratic,Nebraska,170784,31.81217879821403
1968,"Nixon, Richard",Republican,Nebraska,321163,59.82348919905151
1968,"Wallace, George",American Independent,Nebraska,44904,8.364332002734464
1964,Total,Total,Nebraska,584154,100.0
1964,"Johnson, Lyndon (LBJ)",Democratic,Nebraska,307307,52.60718920010819
1964,"Goldwater, Barry",Republican,Nebraska,276847,47.39281079989181
1960,Total,Total,Nebraska,613095,100.0
1960,"Kennedy, Jack (JFK)",Democratic,Nebraska,232542,37.929195312308856
1960,"Nixon, Richard",Republican,Nebraska,380553,62.070804687691144
1960,"Other (Unpledge Democratic, etc.)","Other (Unpledge Democratic, etc.)",Nebraska,0,0.0
1956,Total,Total,Nebraska,577137,100.0
